,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,totalSeasons
2,"Tessa Thompson, Lily James, Luke Kirby, James Badge Dale",N/A,N/A,USA,16-Jul-19,Nia DaCosta,"Crime, Drama, Western",English,74,A modern Western about two sisters who work outside the law to better their lives,https://m.media-amazon.com/images/M/MV5BMTU2NjcyODQ0MF5BMl5BanBnXkFtZTgwMjgwNTcxNzM@._V1_SX300.jpg,NEON,R,"{'Source': 'Metacritic', 'Value': '74/100'}",19-Apr-19,TRUE,105 min,Little Woods,movie,https://www.littlewoodsmovie.com/,Nia DaCosta,2018,tt6418918,6.1,"1,072",
0,Gcina Mhlophe,3 wins.,N/A,"Swaziland, Qatar, USA",N/A,"Aaron Kopp, Amanda Kopp","Documentary, Animation",English,80,Five children in Swaziland dive into their imaginations to create an original African tale about a girl on a dangerous quest.,https://m.media-amazon.com/images/M/MV5BYmQ3NDQ5MjEtNzM2MC00Y2NhLThkN2ItMzlmNWVjYzJlNmU2XkEyXkFqcGdeQXVyNzg1NTk1MjA@._V1_SX300.jpg,Abramorama,N/A,"{'Source': 'Internet Movie Database', 'Value': '7.1/10'}",10-Oct-18,TRUE,77 min,Liyana,movie,http://www.liyanathemovie.com/,N/A,2017,tt6977442,7.1,166,
1,Gcina Mhlophe,3 wins.,N/A,"Swaziland, Qatar, USA",N/A,"Aaron Kopp, Amanda Kopp","Documentary, Animation",English,80,Five children in Swaziland dive into their imaginations to create an original African tale about a girl on a dangerous quest.,https://m.media-amazon.com/images/M/MV5BYmQ3NDQ5MjEtNzM2MC00Y2NhLThkN2ItMzlmNWVjYzJlNmU2XkEyXkFqcGdeQXVyNzg1NTk1MjA@._V1_SX300.jpg,Abramorama,N/A,"{'Source': 'Rotten Tomatoes', 'Value': '100%'}",10-Oct-18,TRUE,77 min,Liyana,movie,http://www.liyanathemovie.com/,N/A,2017,tt6977442,7.1,166,
2,Gcina Mhlophe,3 wins.,N/A,"Swaziland, Qatar, USA",N/A,"Aaron Kopp, Amanda Kopp","Documentary, Animation",English,80,Five children in Swaziland dive into their imaginations to create an original African tale about a girl on a dangerous quest.,https://m.media-amazon.com/images/M/MV5BYmQ3NDQ5MjEtNzM2MC00Y2NhLThkN2ItMzlmNWVjYzJlNmU2XkEyXkFqcGdeQXVyNzg1NTk1MjA@._V1_SX300.jpg,Abramorama,N/A,"{'Source': 'Metacritic', 'Value': '80/100'}",10-Oct-18,TRUE,77 min,Liyana,movie,http://www.liyanathemovie.com/,N/A,2017,tt6977442,7.1,166,
0,"Werner Herzog, Leonard Kleinrock, Bob Kahn, Danny Hillis",2 wins & 1 nomination.,"$594,452 ",USA,22-Nov-16,Werner Herzog,Documentary,English,76,Werner Herzog's exploration of the Internet and the connected world.,https://m.media-amazon.com/images/M/MV5BNzg1NTQ0MjYwNl5BMl5BanBnXkFtZTgwMjk1NjYwOTE@._V1_SX300.jpg,Saville Productions,PG-13,"{'Source': 'Internet Movie Database', 'Value': '7.0/10'}",19-Aug-16,TRUE,98 min,Lo and Behold: Reveries of the Connected World,movie,http://www.loandbeholdfilm.com/,Werner Herzog,2016,tt5275828,7,"10,889",
1,"Werner Herzog, Leonard Kleinrock, Bob Kahn, Danny Hillis",2 wins & 1 nomination.,"$594,452 ",USA,22-Nov-16,Werner Herzog,Documentary,English,76,Werner Herzog's exploration of the Internet and the connected world.,https://m.media-amazon.com/images/M/MV5BNzg1NTQ0MjYwNl5BMl5BanBnXkFtZTgwMjk1NjYwOTE@._V1_SX300.jpg,Saville Productions,PG-13,"{'Source': 'Rotten Tomatoes', 'Value': '93%'}",19-Aug-16,TRUE,98 min,Lo and Behold: Reveries of the Connected World,movie,http://www.loandbeholdfilm.com/,Werner Herzog,2016,tt5275828,7,"10,889",
2,"Werner Herzog, Leonard Kleinrock, Bob Kahn, Danny Hillis",2 wins & 1 nomination.,"$594,452 ",USA,22-Nov-16,Werner Herzog,Documentary,English,76,Werner Herzog's exploration of the Internet and the connected world.,https://m.media-amazon.com/images/M/MV5BNzg1NTQ0MjYwNl5BMl5BanBnXkFtZTgwMjk1NjYwOTE@._V1_SX300.jpg,Saville Productions,PG-13,"{'Source': 'Metacritic', 'Value': '76/100'}",19-Aug-16,TRUE,98 min,Lo and Behold: Reveries of the Connected World,movie,http://www.loandbeholdfilm.com/,Werner Herzog,2016,tt5275828,7,"10,889",
0,"Heinz Baumann, Léonie Thelen, Max Mairich, Gunther Malzacher",N/A,,West Germany,,N/A,Crime,German,N/A,N/A,N/A,,N/A,"{'Source': 'Internet Movie Database', 'Value': '7.1/10'}",25-Feb-76,TRUE,58 min,Lobster,series,,N/A,1976–,tt0072533,7.1,11,1
0,"Hugh Jackman, Patrick Stewart, Dafne Keen, Boyd Holbrook",Nominated for 1 Oscar. Another 13 wins & 55 nominations.,"$226,276,809 ",USA,23-May-17,James Mangold,"Action, Drama, Sci-Fi, Thriller","English, Spanish",77,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,20th Century Fox,R,"{'Source': 'Internet Movie Database', 'Value': '8.1/10'}",3-Mar-17,TRUE,137 min,Logan,movie,http://www.foxmovies.com/movies/logan,"James Mangold (story by), Scott Frank (screenplay by), James Mangold (screenplay by), Michael Green (screenplay by)",2017,tt3315342,8.1,"575,839",
1,"Hugh Jackman, Patrick Stewart, Dafne Keen, Boyd Holbrook",Nominated for 1 Oscar. Another 13 wins & 55 nominations.,"$226,276,809 ",USA,23-May-17,James Mangold,"Action, Drama, Sci-Fi, Thriller","English, Spanish",77,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,20th Century Fox,R,"{'Source': 'Rotten Tomatoes', 'Value': '93%'}",3-Mar-17,TRUE,137 min,Logan,movie,http://www.foxmovies.com/movies/logan,"James Mangold (story by), Scott Frank (screenplay by), James Mangold (screenplay by), Michael Green (screenplay by)",2017,tt3315342,8.1,"575,839",
2,"Hugh Jackman, Patrick Stewart, Dafne Keen, Boyd Holbrook",Nominated for 1 Oscar. Another 13 wins & 55 nominations.,"$226,276,809 ",USA,23-May-17,James Mangold,"Action, Drama, Sci-Fi, Thriller","English, Spanish",77,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,20th Century Fox,R,"{'Source': 'Metacritic', 'Value': '77/100'}",3-Mar-17,TRUE,137 min,Logan,movie,http://www.foxmovies.com/movies/logan,"James Mangold (story by), Scott Frank (screenplay by), James Mangold (screenplay by), Michael Green (screenplay by)",2017,tt3315342,8.1,"575,839",
0,"Katharine Hepburn, Ralph Richardson, Jason Robards, Dean Stockwell",Nominated for 1 Oscar. Another 5 wins & 4 nominations.,N/A,USA,30-Oct-12,Sidney Lumet,Drama,English,N/A,"Over the course of one day in August 1912, the family of retired actor James Tyrone grapples with the morphine addiction of his wife Mary, the illness of their youngest son Edmund and the ...",https://m.media-amazon.com/images/M/MV5BODNiMjdmYzYtYjQwOC00NWE5LTk5NzktZDUwM2UwNDY4MmM4XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,Republic Pictures Home Video,Not Rated,"{'Source': 'Internet Movie Database', 'Value': '7.7/10'}",27-Nov-63,TRUE,174 min,Long Day's Journey Into Night,movie,N/A,Eugene O'Neill (play),1962,tt0056196,7.7,"4,068",
1,"Katharine Hepburn, Ralph Richardson, Jason Robards, Dean Stockwell",Nominated for 1 Oscar. Another 5 wins & 4 nominations.,N/A,USA,30-Oct-12,Sidney Lumet,Drama,English,N/A,"Over the course of one day in August 1912, the family of retired actor James Tyrone grapples with the morphine addiction of his wife Mary, the illness of their youngest son Edmund and the ...",https://m.media-amazon.com/images/M/MV5BODNiMjdmYzYtYjQwOC00NWE5LTk5NzktZDUwM2UwNDY4MmM4XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,Republic Pictures Home Video,Not Rated,"{'Source': 'Rotten Tomatoes', 'Value': '94%'}",27-Nov-63,TRUE,174 min,Long Day's Journey Into Night,movie,N/A,Eugene O'Neill (play),1962,tt0056196,7.7,"4,068",
0,"Ruth Negga, Joel Edgerton, Will Dalton, Dean Mumford",Nominated for 1 Oscar. Another 24 wins & 83 nominations.,"$7,696,098 ","UK, USA",7-Feb-17,Jeff Nichols,"Biography, Drama, Romance",English,79,"The story of Richard and Mildred Loving, a couple whose arrest for interracial marriage in 1960s Virginia began a legal battle that would end with the Supreme Court's historic 1967 decision.",https://m.media-amazon.com/images/M/MV5BMjE4NTI3NjIzOF5BMl5BanBnXkFtZTgwNjI0NTI5ODE@._V1_SX300.jpg,Big Beach Films,PG-13,"{'Source': 'Internet Movie Database', 'Value': '7.0/10'}",4-Nov-16,TRUE,123 min,Loving,movie,http://www.LovingTheFilm.com,Jeff Nichols,2016,tt4669986,7,"28,595",
1,"Ruth Negga, Joel Edgerton, Will Dalton, Dean Mumford",Nominated for 1 Oscar. Another 24 wins & 83 nominations.,"$7,696,098 ","UK, USA",7-Feb-17,Jeff Nichols,"Biography, Drama, Romance",English,79,"The story of Richard and Mildred Loving, a couple whose arrest for interracial marriage in 1960s Virginia began a legal battle that would end with the Supreme Court's historic 1967 decision.",https://m.media-amazon.com/images/M/MV5BMjE4NTI3NjIzOF5BMl5BanBnXkFtZTgwNjI0NTI5ODE@._V1_SX300.jpg,Big Beach Films,PG-13,"{'Source': 'Rotten Tomatoes', 'Value': '89%'}",4-Nov-16,TRUE,123 min,Loving,movie,http://www.LovingTheFilm.com,Jeff Nichols,2016,tt4669986,7,"28,595",
2,"Ruth Negga, Joel Edgerton, Will Dalton, Dean Mumford",Nominated for 1 Oscar. Another 24 wins & 83 nominations.,"$7,696,098 ","UK, USA",7-Feb-17,Jeff Nichols,"Biography, Drama, Romance",English,79,"The story of Richard and Mildred Loving, a couple whose arrest for interracial marriage in 1960s Virginia began a legal battle that would end with the Supreme Court's historic 1967 decision.",https://m.media-amazon.com/images/M/MV5BMjE4NTI3NjIzOF5BMl5BanBnXkFtZTgwNjI0NTI5ODE@._V1_SX300.jpg,Big Beach Films,PG-13,"{'Source': 'Metacritic', 'Value': '79/100'}",4-Nov-16,TRUE,123 min,Loving,movie,http://www.LovingTheFilm.com,Jeff Nichols,2016,tt4669986,7,"28,595",
0,"Douglas Booth, Josh Burdett, Holly Earl, Robin Hodges",Nominated for 1 Oscar. Another 17 wins & 48 nominations.,"$6,388,510 ","Poland, UK, USA, Switzerland, Netherlands",16-Jan-18,"Dorota Kobiela, Hugh Welchman","Animation, Biography, Crime, Drama, Mystery",English,62,"In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.",https://m.media-amazon.com/images/M/MV5BMTU3NjE2NjgwN15BMl5BanBnXkFtZTgwNDYzMzEwMzI@._V1_SX300.jpg,Good Deed Entertainment,PG-13,"{'Source': 'Internet Movie Database', 'Value': '7.8/10'}",22-Sep-17,TRUE,94 min,Loving Vincent,movie,http://lovingvincent.com/,"Dorota Kobiela, Hugh Welchman, Jacek Dehnel",2017,tt3262342,7.8,"41,688",
1,"Douglas Booth, Josh Burdett, Holly Earl, Robin Hodges",Nominated for 1 Oscar. Another 17 wins & 48 nominations.,"$6,388,510 ","Poland, UK, USA, Switzerland, Netherlands",16-Jan-18,"Dorota Kobiela, Hugh Welchman","Animation, Biography, Crime, Drama, Mystery",English,62,"In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.",https://m.media-amazon.com/images/M/MV5BMTU3NjE2NjgwN15BMl5BanBnXkFtZTgwNDYzMzEwMzI@._V1_SX300.jpg,Good Deed Entertainment,PG-13,"{'Source': 'Rotten Tomatoes', 'Value': '85%'}",22-Sep-17,TRUE,94 min,Loving Vincent,movie,http://lovingvincent.com/,"Dorota Kobiela, Hugh Welchman, Jacek Dehnel",2017,tt3262342,7.8,"41,688",
2,"Douglas Booth, Josh Burdett, Holly Earl, Robin Hodges",Nominated for 1 Oscar. Another 17 wins & 48 nominations.,"$6,388,510 ","Poland, UK, USA, Switzerland, Netherlands",16-Jan-18,"Dorota Kobiela, Hugh Welchman","Animation, Biography, Crime, Drama, Mystery",English,62,"In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.",https://m.media-amazon.com/images/M/MV5BMTU3NjE2NjgwN15BMl5BanBnXkFtZTgwNDYzMzEwMzI@._V1_SX300.jpg,Good Deed Entertainment,PG-13,"{'Source': 'Metacritic', 'Value': '62/100'}",22-Sep-17,TRUE,94 min,Loving Vincent,movie,http://lovingvincent.com/,"Dorota Kobiela, Hugh Welchman, Jacek Dehnel",2017,tt3262342,7.8,"41,688",
0,"Naomi Watts, Octavia Spencer, Tim Roth, Kelvin Harrison Jr.",N/A,N/A,USA,N/A,Julius Onah,Drama,English,73,"A married couple is forced to reckon with their idealized image of their son, adopted from war-torn Eritrea, after an alarming discovery by a devoted high school teacher threatens his status as an all-star student.",https://m.media-amazon.com/images/M/MV5BNjkwMDMwOTQtM2MwMS00NjVmLThlODgtZmYyZjBhMjgzYTM3XkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX300.jpg,NEON,R,"{'Source': 'Internet Movie Database', 'Value': '7.2/10'}",5-Sep-19,TRUE,109 min,Luce,movie,https://www.lucemovie.com/,"J.C. Lee (play), J.C. Lee (screenplay), Julius Onah (screenplay)",2019,tt7616148,7.2,"1,163",
1,"Naomi Watts, Octavia Spencer, Tim Roth, Kelvin Harrison Jr.",N/A,N/A,USA,N/A,Julius Onah,Drama,English,73,"A married couple is forced to reckon with their idealized image of their son, adopted from war-torn Eritrea, after an alarming discovery by a devoted high school teacher threatens his status as an all-star student.",https://m.media-amazon.com/images/M/MV5BNjkwMDMwOTQtM2MwMS00NjVmLThlODgtZmYyZjBhMjgzYTM3XkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX300.jpg,NEON,R,"{'Source': 'Rotten Tomatoes', 'Value': '92%'}",5-Sep-19,TRUE,109 min,Luce,movie,https://www.lucemovie.com/,"J.C. Lee (play), J.C. Lee (screenplay), Julius Onah (screenplay)",2019,tt7616148,7.2,"1,163",
2,"Naomi Watts, Octavia Spencer, Tim Roth, Kelvin Harrison Jr.",N/A,N/A,USA,N/A,Julius Onah,Drama,English,73,"A married couple is forced to reckon with their idealized image of their son, adopted from war-torn Eritrea, after an alarming discovery by a devoted high school teacher threatens his status as an all-star student.",https://m.media-amazon.com/images/M/MV5BNjkwMDMwOTQtM2MwMS00NjVmLThlODgtZmYyZjBhMjgzYTM3XkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX300.jpg,NEON,R,"{'Source': 'Metacritic', 'Value': '73/100'}",5-Sep-19,TRUE,109 min,Luce,movie,https://www.lucemovie.com/,"J.C. Lee (play), J.C. Lee (screenplay), Julius Onah (screenplay)",2019,tt7616148,7.2,"1,163",
0,"Tom Hardy, Charlize Theron, Nicholas Hoult, Hugh Keays-Byrne",Won 6 Oscars. Another 232 wins & 219 nominations.,"$129,483,877 ","Australia, USA, South Africa",1-Sep-15,George Miller,"Action, Adventure, Sci-Fi, Thriller","English, Russian",90,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max.",https://m.media-amazon.com/images/M/MV5BN2EwM2I5OWMtMGQyMi00Zjg1LWJkNTctZTdjYTA4OGUwZjMyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Warner Bros.,R,"{'Source': 'Internet Movie Database', 'Value': '8.1/10'}",15-May-15,TRUE,120 min,Mad Max: Fury Road,movie,http://www.madmaxmovie.com/,"George Miller, Brendan McCarthy, Nick Lathouris",2015,tt1392190,8.1,"795,116",
1,"Tom Hardy, Charlize Theron, Nicholas Hoult, Hugh Keays-Byrne",Won 6 Oscars. Another 232 wins & 219 nominations.,"$129,483,877 ","Australia, USA, South Africa",1-Sep-15,George Miller,"Action, Adventure, Sci-Fi, Thriller","English, Russian",90,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max.",https://m.media-amazon.com/images/M/MV5BN2EwM2I5OWMtMGQyMi00Zjg1LWJkNTctZTdjYTA4OGUwZjMyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Warner Bros.,R,"{'Source': 'Rotten Tomatoes', 'Value': '97%'}",15-May-15,TRUE,120 min,Mad Max: Fury Road,movie,http://www.madmaxmovie.com/,"George Miller, Brendan McCarthy, Nick Lathouris",2015,tt1392190,8.1,"795,116",
2,"Tom Hardy, Charlize Theron, Nicholas Hoult, Hugh Keays-Byrne",Won 6 Oscars. Another 232 wins & 219 nominations.,"$129,483,877 ","Australia, USA, South Africa",1-Sep-15,George Miller,"Action, Adventure, Sci-Fi, Thriller","English, Russian",90,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max.",https://m.media-amazon.com/images/M/MV5BN2EwM2I5OWMtMGQyMi00Zjg1LWJkNTctZTdjYTA4OGUwZjMyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Warner Bros.,R,"{'Source': 'Metacritic', 'Value': '90/100'}",15-May-15,TRUE,120 min,Mad Max: Fury Road,movie,http://www.madmaxmovie.com/,"George Miller, Brendan McCarthy, Nick Lathouris",2015,tt1392190,8.1,"795,116",
0,"Helena Howard, Miranda July, Molly Parker, Okwui Okpokwasili",N/A,N/A,USA,N/A,Josephine Decker,"Drama, Mystery, Thriller",English,77,A theatre director's latest project takes on a life of its own when her young star takes her performance too seriously.,https://m.media-amazon.com/images/M/MV5BMjA3MTAxMzA4OF5BMl5BanBnXkFtZTgwNjQ1Mjg5NTM@._V1_SX300.jpg,N/A,Unrated,"{'Source': 'Internet Movie Database', 'Value': '6.4/10'}",10-Aug-18,TRUE,93 min,Madeline's Madeline,movie,N/A,"Josephine Decker, Donna di Novelli, Gail Segal (story consultant), Sharon Mashihi (story editor), Alexandra Tatarsky (dramaturg)",2018,tt6101602,6.4,"2,679",
1,"Helena Howard, Miranda July, Molly Parker, Okwui Okpokwasili",N/A,N/A,USA,N/A,Josephine Decker,"Drama, Mystery, Thriller",English,77,A theatre director's latest project takes on a life of its own when her young star takes her performance too seriously.,https://m.media-amazon.com/images/M/MV5BMjA3MTAxMzA4OF5BMl5BanBnXkFtZTgwNjQ1Mjg5NTM@._V1_SX300.jpg,N/A,Unrated,"{'Source': 'Metacritic', 'Value': '77/100'}",10-Aug-18,TRUE,93 min,Madeline's Madeline,movie,N/A,"Josephine Decker, Donna di Novelli, Gail Segal (story consultant), Sharon Mashihi (story editor), Alexandra Tatarsky (dramaturg)",2018,tt6101602,6.4,"2,679",
0,"Frank Bough, John Chittenden, Bruno Du Bois, Pat Edwards",N/A,N/A,UK,N/A,Alex Holmes,"Documentary, Sport","English, French",82,"The story of Tracy Edwards, a 24-year-old cook on charter boats, who became the skipper of the first ever all-female crew to enter the Whitbread Round the World Race in 1989.",https://m.media-amazon.com/images/M/MV5BZDAzMDYyODktN2ZiOC00MzBiLWI0M2EtODE3NmYyMTU3YjRkXkEyXkFqcGdeQXVyOTgxNDIzMTY@._V1_SX300.jpg,Sony Pictures Classics,PG,"{'Source': 'Internet Movie Database', 'Value': '7.6/10'}",28-Jun-19,TRUE,97 min,Maiden,movie,https://maiden.film/,N/A,2018,tt8879946,7.6,417,
1,"Frank Bough, John Chittenden, Bruno Du Bois, Pat Edwards",N/A,N/A,UK,N/A,Alex Holmes,"Documentary, Sport","English, French",82,"The story of Tracy Edwards, a 24-year-old cook on charter boats, who became the skipper of the first ever all-female crew to enter the Whitbread Round the World Race in 1989.",https://m.media-amazon.com/images/M/MV5BZDAzMDYyODktN2ZiOC00MzBiLWI0M2EtODE3NmYyMTU3YjRkXkEyXkFqcGdeQXVyOTgxNDIzMTY@._V1_SX300.jpg,Sony Pictures Classics,PG,"{'Source': 'Rotten Tomatoes', 'Value': '98%'}",28-Jun-19,TRUE,97 min,Maiden,movie,https://maiden.film/,N/A,2018,tt8879946,7.6,417,
2,"Frank Bough, John Chittenden, Bruno Du Bois, Pat Edwards",N/A,N/A,UK,N/A,Alex Holmes,"Documentary, Sport","English, French",82,"The story of Tracy Edwards, a 24-year-old cook on charter boats, who became the skipper of the first ever all-female crew to enter the Whitbread Round the World Race in 1989.",https://m.media-amazon.com/images/M/MV5BZDAzMDYyODktN2ZiOC00MzBiLWI0M2EtODE3NmYyMTU3YjRkXkEyXkFqcGdeQXVyOTgxNDIzMTY@._V1_SX300.jpg,Sony Pictures Classics,PG,"{'Source': 'Metacritic', 'Value': '82/100'}",28-Jun-19,TRUE,97 min,Maiden,movie,https://maiden.film/,N/A,2018,tt8879946,7.6,417,
0,"Casey Affleck, Ben O'Brien, Kyle Chandler, Richard Donelly",Won 2 Oscars. Another 117 wins & 243 nominations.,"$47,695,120 ",USA,21-Feb-17,Kenneth Lonergan,Drama,English,96,A depressed uncle is asked to take care of his teenage nephew after the boy's father dies.,https://m.media-amazon.com/images/M/MV5BMTYxMjk0NDg4Ml5BMl5BanBnXkFtZTgwODcyNjA5OTE@._V1_SX300.jpg,Roadside Attractions ,R,"{'Source': 'Internet Movie Database', 'Value': '7.8/10'}",16-Dec-16,TRUE,137 min,Manchester by the Sea,movie,http://manchesterbytheseathemovie.com/,Kenneth Lonergan,2016,tt4034228,7.8,"218,755",
